animal_id,ear_tag,species,breed,age_months,sex,owner_id,owner_name,village,block,district_id,district_name,state,vaccination_history,registered_at
AN-81DD02C3,MH-PUN-7E6049,goat,Berari,60,female,OWN-PUN-9706,Owner_416,indanagar11,Indapur,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-09-14"", ""batch"": ""BATCH-7175"", ""administered_by"": ""VET-PUN-298""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-11-10"", ""batch"": ""BATCH-7367"", ""administered_by"": ""VET-PUN-881""}]",2024-02-08
AN-FEF6BD58,MH-PUN-E71E2D,goat,Konkan Kanyal,32,female,OWN-PUN-4254,Owner_488,indabudruk96,Indapur,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-03-05"", ""batch"": ""BATCH-8051"", ""administered_by"": ""VET-PUN-274""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-10-03"", ""batch"": ""BATCH-6651"", ""administered_by"": ""VET-PUN-100""}]",2024-04-10
AN-2975D09D,MH-PUN-1F6337,buffalo,Surti,9,female,OWN-PUN-6294,Owner_494,indakhurd37,Indapur,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-01-11"", ""batch"": ""BATCH-1063"", ""administered_by"": ""VET-PUN-358""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-07-01"", ""batch"": ""BATCH-8834"", ""administered_by"": ""VET-PUN-985""}]",2024-06-19
AN-C1259149,MH-PUN-0435B8,sheep,Madgyal,60,female,OWN-PUN-4870,Owner_500,mulsbudruk46,Mulshi,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-07-01"", ""batch"": ""BATCH-9726"", ""administered_by"": ""VET-PUN-869""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-06-19"", ""batch"": ""BATCH-2881"", ""administered_by"": ""VET-PUN-721""}]",2024-05-03
AN-AF7AB43C,MH-PUN-608EA1,sheep,Lonand,49,female,OWN-PUN-4358,Owner_315,indakhurd50,Indapur,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-09-17"", ""batch"": ""BATCH-6735"", ""administered_by"": ""VET-PUN-636""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-05-17"", ""batch"": ""BATCH-6674"", ""administered_by"": ""VET-PUN-770""}]",2024-03-15
AN-4DFFD685,MH-PUN-9A06FD,cattle,Dangi,104,female,OWN-PUN-7394,Owner_34,mulsbudruk34,Mulshi,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-04-28"", ""batch"": ""BATCH-6245"", ""administered_by"": ""VET-PUN-285""}]",2024-04-16
AN-A1412561,MH-PUN-D30BCA,goat,Sangamneri,31,female,OWN-PUN-9316,Owner_141,indapur11,Indapur,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-08-12"", ""batch"": ""BATCH-7283"", ""administered_by"": ""VET-PUN-934""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-10-03"", ""batch"": ""BATCH-9983"", ""administered_by"": ""VET-PUN-874""}]",2024-05-27
AN-8E97D79F,MH-PUN-73E5A3,poultry,Kadaknath,5,female,OWN-PUN-4070,Owner_417,ambetarf64,Ambegaon,PUNE,Pune,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-11-25"", ""batch"": ""BATCH-1466"", ""administered_by"": ""VET-PUN-161""}]",2024-03-19
AN-03BEF475,MH-PUN-4280BA,cattle,Khillari,59,male,OWN-PUN-4770,Owner_195,junntarf95,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-01-11"", ""batch"": ""BATCH-2100"", ""administered_by"": ""VET-PUN-685""}]",2024-03-06
AN-FC858E59,MH-PUN-97518C,goat,Konkan Kanyal,27,female,OWN-PUN-4838,Owner_127,bhorpeth14,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-01-25"", ""batch"": ""BATCH-7658"", ""administered_by"": ""VET-PUN-444""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-04-23"", ""batch"": ""BATCH-7036"", ""administered_by"": ""VET-PUN-727""}]",2024-04-11
AN-9BC1EEA9,MH-PUN-16DDB8,poultry,Vanaraja,24,female,OWN-PUN-2966,Owner_305,havenagar21,Haveli,PUNE,Pune,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-01-17"", ""batch"": ""BATCH-9029"", ""administered_by"": ""VET-PUN-673""}]",2024-04-25
AN-74B57714,MH-PUN-C349EF,goat,Konkan Kanyal,112,female,OWN-PUN-7961,Owner_127,bhorpeth25,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-08-08"", ""batch"": ""BATCH-9445"", ""administered_by"": ""VET-PUN-842""}]",2024-04-28
AN-24BA8106,MH-PUN-CA2381,sheep,Kolhapuri,67,female,OWN-PUN-6339,Owner_477,havepeth85,Haveli,PUNE,Pune,Maharashtra,[],2024-01-22
AN-1B1AED0E,MH-PUN-5B047C,goat,Berari,79,female,OWN-PUN-7549,Owner_81,ambewadi57,Ambegaon,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-12-25"", ""batch"": ""BATCH-1445"", ""administered_by"": ""VET-PUN-802""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-10-08"", ""batch"": ""BATCH-3981"", ""administered_by"": ""VET-PUN-806""}]",2024-02-13
AN-71D9DB19,MH-PUN-FEA92B,goat,Sangamneri,52,female,OWN-PUN-4892,Owner_9,indapur45,Indapur,PUNE,Pune,Maharashtra,[],2024-03-14
AN-A6ED1DFD,MH-PUN-988556,sheep,Deccani,29,female,OWN-PUN-8246,Owner_85,mulspeth57,Mulshi,PUNE,Pune,Maharashtra,"[{""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-09-03"", ""batch"": ""BATCH-8542"", ""administered_by"": ""VET-PUN-786""}]",2024-01-17
AN-49176120,MH-PUN-E5CB6A,poultry,Cobb400,7,female,OWN-PUN-1036,Owner_187,havepeth43,Haveli,PUNE,Pune,Maharashtra,[],2024-04-11
AN-8535127A,MH-PUN-811CED,poultry,Kadaknath,20,female,OWN-PUN-7077,Owner_18,bhornagar67,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-12-23"", ""batch"": ""BATCH-1393"", ""administered_by"": ""VET-PUN-457""}]",2024-01-26
AN-D286DDC9,MH-PUN-9965F3,buffalo,Murrah,11,female,OWN-PUN-3105,Owner_274,baranagar58,Baramati,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-04-18"", ""batch"": ""BATCH-8371"", ""administered_by"": ""VET-PUN-900""}]",2024-02-16
AN-89B76151,MH-PUN-0FFA42,poultry,Cobb400,4,female,OWN-PUN-5731,Owner_492,velhpeth73,Velhe,PUNE,Pune,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-03-10"", ""batch"": ""BATCH-2383"", ""administered_by"": ""VET-PUN-328""}]",2024-04-04
AN-C2383A1C,MH-PUN-8D2336,sheep,Madgyal,75,female,OWN-PUN-1579,Owner_425,havenagar89,Haveli,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-06-17"", ""batch"": ""BATCH-4534"", ""administered_by"": ""VET-PUN-134""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-05-22"", ""batch"": ""BATCH-9222"", ""administered_by"": ""VET-PUN-309""}]",2024-04-25
AN-C303736A,MH-PUN-FD4756,poultry,Desi,18,female,OWN-PUN-7466,Owner_218,barapeth21,Baramati,PUNE,Pune,Maharashtra,[],2024-04-02
AN-40F10DC0,MH-PUN-266324,sheep,Kolhapuri,60,female,OWN-PUN-4989,Owner_377,indatarf45,Indapur,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-06-10"", ""batch"": ""BATCH-2646"", ""administered_by"": ""VET-PUN-930""}]",2024-06-25
AN-D80A8BAA,MH-PUN-E36BEF,sheep,Kolhapuri,8,female,OWN-PUN-3930,Owner_169,bhortarf2,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-12-18"", ""batch"": ""BATCH-9227"", ""administered_by"": ""VET-PUN-661""}]",2024-06-18
AN-1F805823,MH-PUN-38B0AD,goat,Berari,65,female,OWN-PUN-9255,Owner_150,indapur28,Indapur,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-08-21"", ""batch"": ""BATCH-3440"", ""administered_by"": ""VET-PUN-147""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-03-10"", ""batch"": ""BATCH-2870"", ""administered_by"": ""VET-PUN-116""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-02-12"", ""batch"": ""BATCH-1971"", ""administered_by"": ""VET-PUN-908""}]",2024-04-24
AN-DADF1218,MH-PUN-CCC32A,goat,Sirohi Cross,4,female,OWN-PUN-9568,Owner_344,velhgaon52,Velhe,PUNE,Pune,Maharashtra,"[{""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-02-03"", ""batch"": ""BATCH-6624"", ""administered_by"": ""VET-PUN-750""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-07-14"", ""batch"": ""BATCH-2463"", ""administered_by"": ""VET-PUN-336""}]",2024-06-10
AN-4D328326,MH-PUN-56CB40,cattle,HF Cross,8,female,OWN-PUN-1689,Owner_22,junnpeth85,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-05-11"", ""batch"": ""BATCH-5929"", ""administered_by"": ""VET-PUN-134""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-09-19"", ""batch"": ""BATCH-3257"", ""administered_by"": ""VET-PUN-233""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-01-13"", ""batch"": ""BATCH-1608"", ""administered_by"": ""VET-PUN-766""}]",2024-04-10
AN-049CA9E7,MH-PUN-EF734D,poultry,Cobb400,24,female,OWN-PUN-9293,Owner_485,velhtarf56,Velhe,PUNE,Pune,Maharashtra,[],2024-06-08
AN-8B81E511,MH-PUN-A2C481,sheep,Madgyal,20,female,OWN-PUN-3699,Owner_156,velhnagar38,Velhe,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-09-24"", ""batch"": ""BATCH-2593"", ""administered_by"": ""VET-PUN-596""}]",2024-06-08
AN-10B4DD23,MH-PUN-A44B9F,buffalo,Nagpuri,36,female,OWN-PUN-5458,Owner_332,mulsbudruk83,Mulshi,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-10-21"", ""batch"": ""BATCH-7667"", ""administered_by"": ""VET-PUN-511""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-11-20"", ""batch"": ""BATCH-1577"", ""administered_by"": ""VET-PUN-888""}]",2024-01-09
AN-830B85DC,MH-PUN-7661CB,goat,Sangamneri,66,female,OWN-PUN-3715,Owner_432,havebudruk90,Haveli,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-07-04"", ""batch"": ""BATCH-8168"", ""administered_by"": ""VET-PUN-152""}]",2024-05-19
AN-DB4CEFC4,MH-PUN-CBA7A8,poultry,Kadaknath,19,male,OWN-PUN-9209,Owner_496,velhgaon64,Velhe,PUNE,Pune,Maharashtra,[],2024-04-14
AN-95DFD444,MH-PUN-A17BEB,poultry,Vanaraja,21,female,OWN-PUN-9938,Owner_151,mulskhurd3,Mulshi,PUNE,Pune,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-02-22"", ""batch"": ""BATCH-3959"", ""administered_by"": ""VET-PUN-662""}]",2024-01-12
AN-6A847BAB,MH-PUN-A11247,cattle,Deoni,55,female,OWN-PUN-7308,Owner_79,barabudruk42,Baramati,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-04-04"", ""batch"": ""BATCH-3536"", ""administered_by"": ""VET-PUN-986""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-03-15"", ""batch"": ""BATCH-7593"", ""administered_by"": ""VET-PUN-707""}]",2024-05-15
AN-631F94D8,MH-PUN-694053,sheep,Madgyal,65,female,OWN-PUN-5589,Owner_187,bhortarf64,Bhor,PUNE,Pune,Maharashtra,[],2024-05-21
AN-4E3D40CD,MH-PUN-887C31,poultry,Vanaraja,21,female,OWN-PUN-4612,Owner_46,indagaon60,Indapur,PUNE,Pune,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-08-04"", ""batch"": ""BATCH-7951"", ""administered_by"": ""VET-PUN-137""}]",2024-03-06
AN-215C60AF,MH-PUN-F46FA2,sheep,Deccani,117,male,OWN-PUN-7838,Owner_171,junnbudruk58,Junnar,PUNE,Pune,Maharashtra,[],2024-01-12
AN-42370CA1,MH-PUN-5736AF,buffalo,Marathwadi,79,female,OWN-PUN-7784,Owner_379,junnbudruk45,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-12-12"", ""batch"": ""BATCH-5209"", ""administered_by"": ""VET-PUN-188""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-10-26"", ""batch"": ""BATCH-2876"", ""administered_by"": ""VET-PUN-955""}]",2024-06-27
AN-1EFB95AA,MH-PUN-826C1C,sheep,Deccani,5,female,OWN-PUN-4102,Owner_416,junnpeth55,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-04-15"", ""batch"": ""BATCH-5039"", ""administered_by"": ""VET-PUN-708""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-06-24"", ""batch"": ""BATCH-3699"", ""administered_by"": ""VET-PUN-419""}]",2024-02-27
AN-D72C6B2E,MH-PUN-FC45B6,sheep,Kolhapuri,42,male,OWN-PUN-8152,Owner_134,havepeth37,Haveli,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-05-01"", ""batch"": ""BATCH-3791"", ""administered_by"": ""VET-PUN-545""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-04-12"", ""batch"": ""BATCH-4133"", ""administered_by"": ""VET-PUN-389""}]",2024-02-11
AN-57B925A0,MH-PUN-6C3399,goat,Berari,21,female,OWN-PUN-8049,Owner_369,baragaon72,Baramati,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-02-28"", ""batch"": ""BATCH-6899"", ""administered_by"": ""VET-PUN-452""}]",2024-01-27
AN-FEA7EFDD,MH-PUN-91E711,cattle,Gir Cross,101,female,OWN-PUN-3316,Owner_444,ambebudruk17,Ambegaon,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-01-12"", ""batch"": ""BATCH-7585"", ""administered_by"": ""VET-PUN-654""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-01-17"", ""batch"": ""BATCH-5487"", ""administered_by"": ""VET-PUN-762""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-03-23"", ""batch"": ""BATCH-1216"", ""administered_by"": ""VET-PUN-549""}]",2024-02-16
AN-C481A68A,MH-PUN-6490B6,cattle,Dangi,7,female,OWN-PUN-4020,Owner_337,barakhurd27,Baramati,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-08-17"", ""batch"": ""BATCH-2725"", ""administered_by"": ""VET-PUN-850""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-03-14"", ""batch"": ""BATCH-8698"", ""administered_by"": ""VET-PUN-262""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-04-05"", ""batch"": ""BATCH-7708"", ""administered_by"": ""VET-PUN-228""}]",2024-04-15
AN-C333836E,MH-PUN-B12420,sheep,Kolhapuri,119,female,OWN-PUN-9300,Owner_407,junnnagar79,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-02-19"", ""batch"": ""BATCH-5798"", ""administered_by"": ""VET-PUN-880""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-08-21"", ""batch"": ""BATCH-8500"", ""administered_by"": ""VET-PUN-870""}]",2024-03-19
AN-83A16434,MH-PUN-B3CAED,buffalo,Surti,103,female,OWN-PUN-2194,Owner_104,junnbudruk78,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-06-21"", ""batch"": ""BATCH-9108"", ""administered_by"": ""VET-PUN-260""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-12-25"", ""batch"": ""BATCH-7607"", ""administered_by"": ""VET-PUN-518""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-12-27"", ""batch"": ""BATCH-1074"", ""administered_by"": ""VET-PUN-803""}]",2024-03-08
AN-72FC3281,MH-PUN-7938BC,sheep,Kolhapuri,7,female,OWN-PUN-4135,Owner_39,indakhurd98,Indapur,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-12-23"", ""batch"": ""BATCH-4381"", ""administered_by"": ""VET-PUN-995""}]",2024-04-20
AN-EB93D276,MH-PUN-59DC8E,cattle,Khillari,73,female,OWN-PUN-9749,Owner_114,velhbudruk6,Velhe,PUNE,Pune,Maharashtra,[],2024-06-24
AN-DEA33D13,MH-PUN-B11EE1,cattle,Gir Cross,38,female,OWN-PUN-9856,Owner_419,havegaon51,Haveli,PUNE,Pune,Maharashtra,[],2024-01-28
AN-9186DE5D,MH-PUN-F52392,cattle,Jersey Cross,17,male,OWN-PUN-6793,Owner_142,velhtarf25,Velhe,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-11-08"", ""batch"": ""BATCH-8930"", ""administered_by"": ""VET-PUN-657""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-06-16"", ""batch"": ""BATCH-5031"", ""administered_by"": ""VET-PUN-366""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-06-19"", ""batch"": ""BATCH-2383"", ""administered_by"": ""VET-PUN-122""}]",2024-06-13
AN-4AE1EC06,MH-PUN-A6805A,sheep,Deccani,48,female,OWN-PUN-1976,Owner_149,barapur31,Baramati,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-03-14"", ""batch"": ""BATCH-3860"", ""administered_by"": ""VET-PUN-929""}]",2024-04-18
AN-E0BDA71E,MH-PUN-7F5EB7,poultry,BV380,14,female,OWN-PUN-2626,Owner_483,bhortarf14,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-04-11"", ""batch"": ""BATCH-1706"", ""administered_by"": ""VET-PUN-525""}]",2024-02-03
AN-A0F3CCFF,MH-PUN-27F12F,cattle,Gir Cross,113,female,OWN-PUN-8865,Owner_433,junnwadi10,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-10-16"", ""batch"": ""BATCH-1289"", ""administered_by"": ""VET-PUN-504""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-09-03"", ""batch"": ""BATCH-1608"", ""administered_by"": ""VET-PUN-677""}]",2024-05-16
AN-56A285A9,MH-PUN-ED587C,goat,Sangamneri,9,female,OWN-PUN-9739,Owner_110,baranagar54,Baramati,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-02-25"", ""batch"": ""BATCH-7411"", ""administered_by"": ""VET-PUN-670""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-11-06"", ""batch"": ""BATCH-2863"", ""administered_by"": ""VET-PUN-397""}]",2024-02-16
AN-DDECD57F,MH-PUN-FDD988,buffalo,Murrah,77,female,OWN-PUN-1293,Owner_100,indagaon36,Indapur,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-10-05"", ""batch"": ""BATCH-1428"", ""administered_by"": ""VET-PUN-153""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-11-13"", ""batch"": ""BATCH-3901"", ""administered_by"": ""VET-PUN-507""}]",2024-01-16
AN-DDF7F54B,MH-PUN-EC9165,cattle,HF Cross,68,female,OWN-PUN-6347,Owner_458,bhorbudruk64,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-10-17"", ""batch"": ""BATCH-9753"", ""administered_by"": ""VET-PUN-963""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-03-03"", ""batch"": ""BATCH-4785"", ""administered_by"": ""VET-PUN-272""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-09-04"", ""batch"": ""BATCH-6409"", ""administered_by"": ""VET-PUN-278""}]",2024-02-20
AN-7EE9BB26,MH-PUN-BDAA8B,buffalo,Pandharpuri,101,female,OWN-PUN-6373,Owner_132,bhorpeth86,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-11-08"", ""batch"": ""BATCH-5845"", ""administered_by"": ""VET-PUN-601""}]",2024-03-10
AN-64CD7310,MH-PUN-038563,buffalo,Murrah,61,female,OWN-PUN-9946,Owner_27,barabudruk47,Baramati,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-10-06"", ""batch"": ""BATCH-5417"", ""administered_by"": ""VET-PUN-871""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-07-14"", ""batch"": ""BATCH-9572"", ""administered_by"": ""VET-PUN-347""}]",2024-04-27
AN-DD65DF17,MH-PUN-1A7BBB,goat,Berari,72,female,OWN-PUN-4997,Owner_277,ambewadi36,Ambegaon,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-01-01"", ""batch"": ""BATCH-9188"", ""administered_by"": ""VET-PUN-865""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-01-20"", ""batch"": ""BATCH-1888"", ""administered_by"": ""VET-PUN-849""}]",2024-04-26
AN-6B77B8D8,MH-PUN-4CCAC8,buffalo,Murrah,78,female,OWN-PUN-9197,Owner_2,mulskhurd99,Mulshi,PUNE,Pune,Maharashtra,[],2024-03-22
AN-2614FC49,MH-PUN-85AE82,sheep,Kolhapuri,13,male,OWN-PUN-6118,Owner_208,junnwadi15,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-11-07"", ""batch"": ""BATCH-4420"", ""administered_by"": ""VET-PUN-434""}]",2024-02-01
AN-8BCD290D,MH-PUN-D0684A,sheep,Madgyal,12,female,OWN-PUN-7352,Owner_381,bhornagar7,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-07-27"", ""batch"": ""BATCH-4714"", ""administered_by"": ""VET-PUN-336""}]",2024-01-13
AN-4289EC25,MH-PUN-8BCD12,cattle,Khillari,3,male,OWN-PUN-2045,Owner_244,havepur25,Haveli,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-10-26"", ""batch"": ""BATCH-5834"", ""administered_by"": ""VET-PUN-424""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-12-09"", ""batch"": ""BATCH-1756"", ""administered_by"": ""VET-PUN-442""}]",2024-01-20
